order_id,user_id,restaurant_id,order_date,order_amount,discount_amount,delivery_cost
1018711,3068,633,2025-02-05,346.01,99.43,
1018712,1027,2427,2025-06-23,1185.01,338.45,90.83
1018713,1598,812,2025-08-18,803.68,244.86,111.0
1018714,5160,890,2025-11-28,1285.85,311.46,76.55
1018715,3105,1273,2025-05-03,281.81,286.59,63.38
1018716,4888,207,2025-03-30,630.74,274.68,126.93
1018717,7651,1449,2025-11-11,1101.02,201.37,36.73
1018718,220,2448,2025-04-21,1316.06,290.85,26.11
1018719,5834,1468,2025-05-17,469.8,165.43,94.02
1018720,5955,445,2025-01-18,409.28,302.46,93.96
1018721,4780,2309,2025-01-05,251.46,308.7,31.96
1018722,2256,2076,2025-07-10,1213.2,151.03,26.71
1018723,1072,2033,2025-05-01,721.28,10.53,56.89
1018724,5558,1658,2025-10-31,0.0,184.81,125.42
1018725,844,1948,2025-03-16,1147.77,187.41,72.7
1018726,5970,1395,2025-03-23,376.09,248.43,136.27
1018727,144,2268,2025-11-10,1328.89,107.91,127.65
1018728,5826,2045,2025-02-15,450.38,585.494,79.65
1018729,6555,1069,2025-02-18,634.97,250.37,120.47
1018730,5762,783,2025-01-25,1008.16,185.99,85.03
1018731,1753,1084,2025-05-03,323.74,17.91,128.8
1018732,1285,1922,2025-07-19,266.07,286.8,54.58
1018733,7345,457,2025-03-08,786.9,94.34,52.98
1018734,5586,1654,2025-01-22,547.7,187.83,108.27
1018735,2281,1503,2025-01-16,543.13,307.26,113.16
1018736,2191,2436,2025-08-25,1038.62,210.95,88.43
1018737,6459,1571,2025-01-17,497.11,128.6,104.79
1018738,7720,1591,2025-08-18,171.31,44.07,59.92
1018739,3075,54,2025-08-13,797.41,232.41,47.68
1018740,2302,2381,2025-09-25,230.51,34.17,33.69
1018741,6597,2354,2025-12-10,1012.61,332.02,58.42
1018742,7004,1867,2025-11-06,1131.92,88.84,111.42
1018743,1533,1557,2025-04-15,309.59,228.0,109.11
1018744,385,2347,2025-06-01,1110.82,242.29,122.5
1018745,7284,738,2025-05-21,192.49,149.58,43.21
1018746,6697,2213,2025-09-03,1192.42,205.22,50.85
1018747,1162,1477,2025-11-15,1194.55,120.96,61.7
1018748,855,514,2025-11-07,294.0,112.76,63.06
1018749,1200,1561,2025-07-24,1049.93,157.34,118.6
1018750,5444,444,2025-08-02,1262.89,81.48,124.42
1018751,4494,2284,2025-08-22,813.25,211.27,69.67
1018752,7403,1076,2025-09-16,1387.1,302.42,77.28
1018753,7087,748,2025-09-29,1093.79,161.31,86.6
1018754,2426,967,2025-07-07,163.14,316.89,115.94
1018755,7336,1690,2025-06-22,745.71,70.75,110.97
1018756,6365,1099,2025-11-01,940.73,105.88,127.58
1018757,7507,1816,2025-08-12,829.92,275.48,114.5
1018758,7854,2141,2025-06-03,523.99,115.54,83.1
1018759,2329,292,2025-05-25,222.95,116.51,109.12
1018760,3679,2408,2025-04-17,672.4,318.77,92.55
1018761,5940,108,2025-08-27,1261.25,234.52,137.84
1018762,2978,1127,2025-06-24,204.24,317.48,36.75
1018763,2763,1062,2025-08-22,262.82,33.2,67.29
1018764,1508,2480,2025-01-17,126.16,118.68,99.73
1018765,4510,131,2025-08-04,701.82,210.4,53.12
1018766,4189,1129,2025-09-08,133.98,45.79,121.07
1018767,1754,718,2025-08-25,653.8,3.22,39.03
1018768,1143,780,2025-09-15,213.8,336.25,99.84
1018769,3238,1981,2025-09-18,683.46,82.7,33.77
1018770,7142,928,2025-07-25,439.74,320.31,
1018771,7985,1742,2025-12-16,913.98,147.91,59.54
1018772,487,1535,2025-06-04,1201.67,134.0,98.53
1018773,3637,596,2025-04-07,1130.66,314.01,31.15
1018774,6842,1234,2025-03-10,146.58,138.29,113.5
1018775,648,1007,2025-12-16,1056.97,283.22,26.11
1018776,6467,109,2025-02-02,731.39,188.62,28.38
1018777,1930,1388,2025-08-13,600.35,192.76,73.58
1018778,7328,2101,2025-08-25,1227.52,80.6,32.52
1018779,1596,536,2025-03-13,801.51,170.29,62.74
1018780,3853,1515,2025-10-20,825.99,196.79,82.58
1018781,6336,1162,2025-02-21,873.08,270.7,46.72
1018782,1504,1076,2025-12-10,616.03,81.61,66.92
1018783,2130,1118,2025-07-03,788.79,39.56,25.46
1018784,6416,2095,2025-11-18,185.45,287.28,29.96
1018785,7115,954,2025-06-07,1267.62,270.6,95.8
1018786,450,213,2025-07-14,319.38,125.38,105.01
1018787,7394,1180,2025-12-26,584.06,2.95,119.09
1018788,2017,811,2025-04-24,784.29,258.58,61.2
1018789,5062,658,2025-11-02,1268.1,27.88,109.82
1018790,2636,1924,2025-06-23,998.93,1298.609,120.7
1018791,3070,1512,2025-02-13,246.52,90.27,62.19
1018792,1931,1683,2025-04-19,263.01,127.29,75.82
1018793,5272,1901,2025-01-06,817.17,123.32,74.29
1018794,7481,1159,2025-05-29,1333.37,29.47,71.76
1018795,7195,2289,2025-01-14,1164.45,87.81,123.73
1018796,5352,1529,2025-10-07,154.27,258.01,84.56
1018797,683,561,2025-02-03,1311.52,340.84,87.58
1018798,3494,75,2025-07-23,811.96,319.51,95.82
1018799,5311,1161,2025-07-11,777.08,42.31,112.16
1018800,3635,147,2025-11-20,121.58,194.43,51.37
1018801,1193,1153,2025-01-19,157.2,224.86,73.7
1018802,1953,1209,2025-04-07,1154.09,78.78,69.33
1018803,5199,2358,2025-11-11,445.36,33.12,93.89
1018804,3627,2408,2025-01-16,647.9,1.73,41.97
1018805,4148,339,2025-01-25,717.19,226.18,59.56
1018806,806,931,2025-01-03,252.08,137.96,61.48
1018807,5765,1752,2025-02-12,466.39,187.12,66.22
1018808,5467,2350,2025-09-02,168.27,88.79,106.79
1018809,4547,1106,2025-10-25,1035.89,155.71,94.93
1018810,4058,1452,2025-11-09,779.74,184.56,35.7
1018811,538,2166,2025-03-20,708.95,306.61,123.4
1018812,375,1316,2025-01-31,424.31,105.62,65.24
1018813,6582,8,2025-01-05,1122.71,162.66,82.07
1018814,117,2125,2025-12-04,320.88,134.67,80.99
1018815,5869,1613,2025-08-18,611.6,60.65,118.24
1018816,86,2284,2025-09-13,797.9,9.03,51.43
1018817,3780,2051,2025-04-20,728.94,281.15,106.65
1018818,659,2310,2025-02-20,861.53,243.21,38.39
1018819,1757,2179,2025-10-28,1374.47,339.93,92.08
1018820,7372,1265,2025-05-20,1263.44,339.27,111.02
1018821,6956,1528,2025-02-23,378.59,74.13,124.3
1018822,234,876,2025-08-22,937.01,251.03,25.81
1018823,954,2241,2025-01-20,974.94,268.92,101.43
1018824,3076,672,2025-11-01,186.92,287.91,95.16
1018825,1154,2387,2025-12-15,1283.98,51.11,78.98
1018826,2519,2176,2025-02-23,785.33,73.34,36.83
1018827,2161,2152,2025-06-02,742.95,56.42,
1018828,7891,1300,2025-05-16,950.21,139.05,94.74
1018829,2842,163,2025-10-20,616.29,151.46,87.64
1018830,960,2420,2025-06-27,1229.3,260.39,93.28
1018831,5297,943,2025-09-19,-50.0,2.95,31.58
1018832,6718,760,2025-09-09,793.28,35.39,69.35
1018833,2326,524,2025-05-31,935.06,237.82,125.21
1018834,1866,972,2025-12-03,338.39,325.12,117.48
1018835,6348,2173,2025-07-16,901.92,342.59,29.43
1018836,3528,1055,2025-08-18,215.42,126.89,101.4
1018837,4588,1698,2025-01-09,236.78,160.2,124.46
1018838,5091,1150,2025-09-23,614.0,193.8,
1018839,2098,1332,2025-12-16,681.44,269.09,109.85
1018840,1652,705,2025-01-19,970.26,43.31,26.78
1018841,5738,2448,2025-09-27,739.09,76.26,88.1
1018842,6131,877,2025-10-05,934.79,59.46,120.49
1018843,307,474,2025-08-15,1163.05,251.35,31.16
1018844,5348,406,2025-11-11,894.62,201.7,39.79
1018845,6243,1246,2025-08-08,1290.78,332.29,100.15
1018846,5936,993,2025-03-28,928.56,193.71,35.82
1018847,3230,1969,2025-12-26,261.32,124.28,64.89
1018848,1631,559,2025-08-19,1027.0,89.28,124.63
1018849,7230,1229,2025-08-06,403.78,88.63,93.55
1018850,3792,1793,2025-05-30,210.84,118.27,132.07
1018851,3080,1625,2025-07-14,1235.84,0.25,128.0
1018852,3398,1514,2025-12-16,1360.12,269.06,49.26
1018853,6041,325,2025-02-13,743.34,19.93,130.75
1018854,5612,1200,2025-08-31,146.58,328.82,69.09
1018855,993,711,2025-05-25,780.84,107.51,80.13
1018856,3074,1272,2025-06-21,239.67,250.75,108.67
1018857,1462,1304,2025-12-05,456.28,172.81,26.88
1018858,4861,590,2025-02-05,539.95,201.9,38.88
1018859,6766,1033,2025-06-28,901.13,180.36,62.71
1018860,2719,1757,2025-04-27,1285.92,285.89,29.83
1018861,6490,2397,2025-09-14,186.51,39.33,74.61
1018862,2132,917,2025-09-17,523.73,327.77,127.28
1018863,3871,2148,2025-03-11,693.51,166.72,126.64
1018864,6648,351,2025-12-18,1384.02,5.12,82.92
1018865,4811,16,2025-05-31,1183.61,135.6,130.75
1018866,1722,1861,2025-10-05,1345.99,282.63,92.37
1018867,2109,1047,2025-02-17,1157.94,281.5,88.72
1018868,6555,2416,2025-09-15,740.12,306.97,36.68
1018869,3342,1046,2025-09-21,429.25,247.34,52.21
1018870,4623,1030,2025-09-15,1385.01,237.66,65.63
1018871,2252,2183,2025-05-22,1112.34,100.7,34.36
1018872,2963,547,2025-05-24,746.27,274.65,70.48
1018873,3896,1849,2025-12-03,996.88,119.39,38.12
1018874,5846,182,2025-09-23,658.75,140.17,133.88
1018875,1024,976,2025-03-31,709.73,33.06,81.12
1018876,4162,2372,2025-04-15,827.15,180.31,100.06
1018877,619,1180,2025-02-04,383.09,201.84,126.56
1018878,2972,410,2025-09-26,688.99,108.13,110.44
1018879,2562,2325,2025-02-27,734.16,227.27,59.74
1018880,3592,1645,2025-08-07,326.67,113.83,126.19
1018881,4371,2023,2025-06-13,657.77,68.59,82.81
1018882,6231,870,2025-10-19,1381.23,344.15,29.23
1018883,4749,510,2025-07-22,1160.17,96.69,45.82
1018884,7713,1337,2025-06-18,1089.63,104.25,63.61
1018885,3210,890,2025-04-04,594.35,184.16,103.88
1018886,5180,685,2025-09-01,169.07,93.92,101.93
1018887,122,873,2025-05-30,1320.76,72.68,
1018888,4296,1951,2025-05-04,156.07,108.28,58.82
1018889,1696,628,2025-04-06,1153.84,52.06,33.99
1018890,7134,2451,2025-09-11,397.27,175.6,55.28
1018891,1792,551,2025-01-12,579.17,330.85,53.49
1018892,1301,368,2025-01-10,1302.63,1693.419,
1018893,5700,2368,2025-07-02,558.59,83.43,46.26
1018894,2317,881,2025-04-07,1308.12,74.91,28.83
1018895,4044,887,2025-02-26,696.61,129.81,69.11
1018896,786,2258,2025-07-21,432.14,100.19,80.05
1018897,3902,193,2025-10-26,0.0,36.49,43.73
1018898,892,960,2025-04-22,984.58,348.29,82.86
1018899,1339,2177,2025-04-01,343.67,22.05,135.9
1018900,1156,2377,2025-03-17,1285.47,16.1,45.47
1018901,4344,1707,2025-03-10,228.6,24.92,70.8
1018902,1614,747,2025-01-10,679.0,93.43,119.34
1018903,7199,1082,2025-09-01,1094.23,102.79,47.09
1018904,3775,2454,2025-12-19,342.07,30.89,83.35
1018905,3372,1212,2025-06-11,907.26,230.37,117.73
1018906,7916,964,2025-10-15,1258.17,202.79,84.82
1018907,3295,54,2025-12-15,248.0,236.09,
1018908,4920,132,2025-01-08,177.91,308.9,115.35
1018909,6475,805,2025-04-19,1382.94,227.41,98.93
1018910,4954,686,2025-09-24,414.33,266.53,73.97
1018911,3878,2061,2025-06-10,1120.65,165.89,63.29
1018912,4168,1991,2025-06-15,894.07,147.17,104.34
1018913,1344,1383,2025-04-13,615.62,86.39,88.31
1018914,5317,1006,2025-06-11,1282.09,310.32,98.56
1018915,7619,2098,2025-09-01,470.7,96.19,39.35
1018916,5953,1528,2025-01-19,1170.26,307.97,110.67
1018917,3151,172,2025-11-11,505.79,195.63,134.96
1018918,1637,915,2025-04-28,446.61,293.09,95.33
1018919,7580,1324,2025-09-27,223.85,279.02,26.53
1018920,2474,435,2025-07-07,489.78,197.09,66.48
1018921,5847,1775,2025-03-05,395.12,134.04,125.12
1018922,1516,1667,2025-12-15,1202.83,169.09,134.21
1018923,5382,731,2025-05-30,687.97,187.06,30.77
1018924,254,1607,2025-07-09,938.68,230.12,119.25
1018925,2778,2191,2025-08-12,1086.66,230.92,90.96
1018926,6824,1616,2025-07-13,524.58,21.48,90.6
1018927,7,749,2025-03-03,248.49,79.79,31.4
1018928,7816,890,2025-04-29,1000.53,287.44,137.28
1018929,3168,141,2025-05-10,441.46,175.6,137.56
1018930,6255,2377,2025-06-28,693.62,205.91,59.83
1018931,2516,1593,2025-05-05,783.42,247.01,139.44
1018932,1474,2026,2025-01-20,414.49,17.99,121.23
1018933,6176,1979,2025-11-21,328.66,223.62,118.42
1018934,3246,895,2025-09-14,901.63,293.21,39.1
1018935,1215,814,2025-10-11,721.32,304.31,112.99
1018936,7953,47,2025-07-01,849.74,235.48,127.68
1018937,319,1939,2025-08-14,213.59,168.54,98.94
1018938,580,2038,2025-11-17,1364.17,15.22,45.72
1018939,2145,969,2025-03-03,697.98,193.95,127.28
1018940,3117,213,2025-08-21,1087.59,325.06,52.79
1018941,776,950,2025-03-21,525.76,110.74,53.59
1018942,3647,1465,2025-06-12,1111.77,129.56,67.92
1018943,4472,1141,2025-04-29,838.33,301.55,110.0
1018944,7714,629,2025-07-16,452.45,332.78,136.75
1018945,3372,1540,2025-08-15,613.61,72.24,57.09
1018946,7588,1943,2025-06-21,1016.19,199.37,53.61
1018947,5514,1000,2025-06-06,1125.16,242.86,99.22
1018948,7915,377,2025-07-08,211.55,207.41,71.83
1018949,3215,452,2025-08-27,1057.65,296.16,61.86
1018950,1310,2113,2025-06-13,373.15,183.92,115.67
1018951,2614,1983,2025-08-28,1137.51,251.15,64.15
1018952,2002,947,2025-08-05,812.72,183.01,36.28
1018953,6490,101,2025-01-30,402.31,41.75,117.97
1018954,4500,2455,2025-02-25,623.03,159.38,117.26
1018955,1142,2431,2025-09-07,557.22,187.64,48.19
1018956,6958,458,2025-12-10,1195.42,303.41,25.15
1018957,2830,994,2025-02-10,231.4,210.68,36.42
1018958,6163,1714,2025-01-14,446.19,580.047,121.24
1018959,4778,1440,2025-02-20,987.49,115.94,124.9
1018960,5880,2062,2025-06-18,158.75,301.31,106.95
1018961,5200,2225,2025-11-08,348.61,301.66,80.58
1018962,1553,1590,2025-08-01,878.13,340.38,112.43
1018963,7298,2481,2025-01-29,500.25,238.05,38.06
1018964,2279,2204,2025-01-20,853.0,248.15,64.59
1018965,4715,1949,2025-11-29,1253.98,96.15,77.38
1018966,2975,793,2025-05-05,1303.71,215.32,61.07
1018967,896,1304,2025-12-04,791.81,222.97,69.46
1018968,6403,2274,2025-01-22,868.64,168.99,
1018969,2105,1971,2025-06-30,1285.31,333.77,90.05
1018970,969,1256,2025-08-31,1323.25,136.45,139.25
1018971,2301,1922,2025-06-20,478.8,129.28,126.55
1018972,4875,1491,2025-06-12,596.12,136.65,71.7
1018973,317,470,2025-03-19,858.54,75.31,134.63
1018974,5328,305,2025-01-23,1331.23,196.34,138.71
1018975,1676,182,2025-01-02,494.08,172.79,116.47
1018976,3808,1783,2025-06-02,652.77,40.84,72.79
1018977,3311,924,2025-09-27,201.56,76.26,42.73
1018978,5648,2264,2025-06-11,982.56,182.86,38.35
1018979,5438,2331,2025-06-17,1331.56,192.41,25.2
1018980,2353,450,2025-06-30,548.42,231.82,80.21
1018981,400,519,2025-10-17,215.14,281.62,88.39
1018982,402,2307,2025-09-25,905.47,172.91,129.53
1018983,2494,989,2025-08-10,412.47,117.57,110.82
1018984,244,1604,2025-07-18,546.69,324.72,74.9
1018985,2390,1293,2025-12-14,439.21,248.29,72.64
1018986,325,422,2025-03-16,744.44,114.0,110.54
1018987,3131,2196,2025-01-29,1078.74,280.66,124.16
1018988,3228,2176,2025-04-04,492.06,233.5,93.01
1018989,6238,2244,2025-08-10,532.09,30.64,34.89
1018990,4436,188,2025-02-23,888.56,249.01,115.57
1018991,6043,975,2025-02-19,254.31,234.95,47.69
1018992,4910,873,2025-04-25,1085.08,36.99,109.22
1018993,5881,2289,2025-05-11,361.35,26.31,75.56
1018994,6970,2326,2025-09-09,782.12,200.29,96.24
1018995,441,986,2025-04-05,1272.9,199.15,64.72
1018996,7844,1991,2025-04-12,918.19,8.24,107.36
1018997,7415,736,2025-04-16,317.3,195.03,41.89
1018998,3750,664,2025-07-28,490.19,53.54,88.96
1018999,3787,379,2025-12-22,199.39,198.12,136.63
1019000,7463,2209,2025-05-25,989.37,193.42,113.16
1019001,5336,665,2025-05-10,1292.65,11.22,128.05
1019002,2078,1520,2025-05-22,580.69,85.74,61.29
1019003,4371,1719,2025-05-10,371.74,24.31,91.14
1019004,2574,1167,2025-08-26,1133.88,325.68,
1019005,5499,1793,2025-08-06,1064.83,104.02,119.54
1019006,7050,673,2025-06-23,365.74,198.56,101.14
1019007,1908,217,2025-12-04,473.22,328.22,110.44
1019008,6285,465,2025-08-07,762.31,35.25,26.38
1019009,6179,1381,2025-12-29,475.06,129.71,132.38
1019010,5190,832,2025-04-01,250.4,174.35,104.0
1019011,1245,277,2025-09-27,970.98,2.68,82.23
1019012,7968,2139,2025-03-04,902.98,127.59,97.42
1019013,3113,1914,2025-03-31,271.5,276.06,37.9
1019014,275,278,2025-06-12,217.62,142.12,137.25
1019015,2425,1285,2025-10-28,377.03,199.06,32.47
1019016,2942,2131,2025-04-03,625.28,3.01,94.11
1019017,770,2323,2025-05-25,353.91,73.25,26.26
1019018,5760,2336,2025-09-08,178.1,208.05,26.73
1019019,5733,1361,2025-03-20,771.23,262.64,33.89
1019020,387,1756,2025-09-07,952.78,340.37,27.62
1019021,6131,2180,2025-12-11,793.84,162.2,56.05
1019022,6329,815,2025-08-21,1259.31,102.34,79.92
1019023,5506,643,2025-02-20,1030.05,261.14,128.37
1019024,2808,612,2025-01-11,388.94,147.57,52.05
1019025,1300,1819,2025-09-17,871.76,44.84,41.22
1019026,1938,1593,2025-09-27,953.42,116.1,88.84
1019027,1995,2048,2025-08-18,279.95,253.05,71.63
1019028,1719,1590,2025-02-21,840.5,25.89,122.86
1019029,5777,1945,2025-07-07,139.84,152.53,66.05
1019030,6652,1081,2025-01-19,807.98,210.04,89.08
1019031,7633,694,2025-03-02,659.22,316.25,68.86
1019032,414,283,2025-07-30,1255.97,303.25,84.74
1019033,7432,152,2025-03-15,870.08,111.76,58.46
1019034,2864,1725,2025-02-27,800.4,190.18,88.06
1019035,4184,706,2025-11-19,575.81,324.94,42.61
1019036,1914,1990,2025-12-09,1155.93,205.06,71.39
1019037,5102,1126,2025-03-04,967.41,157.94,121.51
1019038,1684,2137,2025-12-28,406.77,109.25,81.37
1019039,7053,960,2025-09-02,698.6,908.1800000000001,48.62
1019040,7169,2222,2025-01-16,984.45,317.43,136.45
1019041,3856,988,2025-10-22,883.28,17.77,89.29
1019042,1992,1223,2025-08-04,224.08,288.62,84.74
1019043,3461,2234,2025-05-18,1065.84,224.1,136.57
1019044,6737,1840,2025-06-30,1391.03,205.74,89.95
1019045,1950,2223,2025-07-17,1308.9,1701.5700000000002,127.11
1019046,69,639,2025-07-31,1026.45,150.39,139.93
1019047,6422,1853,2025-01-04,854.48,81.78,95.01
1019048,7022,55,2025-11-07,158.98,219.5,67.4
1019049,4617,2068,2025-04-14,1151.05,3.17,55.29
1019050,971,1810,2025-01-29,1265.82,49.03,114.14
1019051,5135,1473,2025-08-11,1038.55,77.21,78.15
1019052,1189,1652,2025-12-03,523.03,206.2,90.65
1019053,847,2066,2025-10-16,294.47,192.72,47.72
1019054,5650,1929,2025-01-19,1377.57,115.52,77.61
1019055,7390,1085,2025-12-20,584.24,260.91,34.75
1019056,3979,267,2025-08-04,275.34,357.942,99.66
1019057,282,1495,2025-10-01,1017.88,144.69,136.7
1019058,4341,1962,2025-08-13,1033.32,330.89,38.21
1019059,2272,1377,2025-04-20,1240.3,92.86,43.3
1019060,6652,540,2025-04-26,688.68,57.46,50.8
1019061,6308,1587,2025-12-15,712.6,222.29,137.52
1019062,7344,1783,2025-08-28,418.25,335.88,99.98
1019063,722,815,2025-09-15,980.35,261.36,94.04
1019064,4401,1485,2025-12-09,932.74,86.55,90.36
1019065,3494,1872,2025-11-05,843.11,145.45,88.71
1019066,7602,104,2025-07-19,1105.61,117.84,46.28
1019067,4297,1503,2025-06-13,1367.55,305.3,127.85
1019068,2326,700,2025-12-17,460.7,132.13,92.1
1019069,7791,420,2025-02-10,594.08,30.44,125.37
1019070,6349,891,2025-04-18,1040.5,155.0,66.33
1019071,5072,1969,2025-08-26,260.16,313.12,59.2
1019072,7526,1425,2025-06-27,149.53,102.41,90.06
1019073,5909,1682,2025-01-30,1294.08,333.87,134.98
1019074,4189,509,2025-10-02,1380.83,190.97,106.48
1019075,6572,408,2025-11-22,1255.95,157.6,132.08
1019076,1592,77,2025-04-24,453.71,281.3,83.43
1019077,318,901,2025-10-16,284.98,26.15,112.12
1019078,2785,774,2025-11-04,865.65,84.39,88.87
1019079,89,1393,2025-02-20,381.2,66.64,47.3
1019080,2166,216,2025-03-11,1265.51,290.82,76.6
1019081,740,616,2025-12-21,628.62,188.98,69.03
1019082,1648,2183,2025-07-18,1337.68,318.55,85.42
1019083,2197,2116,2025-04-04,657.31,4.33,113.66
1019084,423,447,2025-01-14,1208.96,272.13,99.08
1019085,140,1713,2025-06-16,135.53,273.85,44.58
1019086,2895,1570,2025-08-12,679.18,302.56,84.82
1019087,5437,1457,2025-09-06,1036.41,97.98,98.46
1019088,7653,1695,2025-04-30,208.63,143.58,58.23
1019089,5457,1529,2025-06-14,400.67,21.93,75.91
1019090,3753,1777,2025-01-09,955.64,328.41,74.39
1019091,6451,197,2025-02-18,1399.1,234.28,119.18
1019092,5168,1705,2025-09-18,1240.4,51.48,88.41
1019093,2177,579,2025-05-09,205.58,230.08,60.01
1019094,6342,1158,2025-02-06,369.1,291.85,70.25
1019095,6437,889,2025-07-07,1319.5,256.33,68.56
1019096,5504,585,2025-10-15,1116.78,93.07,108.84
1019097,2456,831,2025-09-03,691.85,58.68,125.34
1019098,5888,2078,2025-04-29,1228.17,86.97,78.15
1019099,3762,437,2025-07-22,891.05,86.83,58.07
1019100,4175,728,2025-03-17,1068.76,294.08,97.77
1019101,409,1410,2025-06-09,585.86,20.73,26.39
1019102,4740,1786,2025-09-23,665.24,97.14,67.01
1019103,5848,1377,2025-02-14,384.83,87.86,129.57
1019104,7386,752,2025-11-21,1114.14,117.53,91.05
1019105,1777,1427,2025-02-12,215.74,110.87,98.49
1019106,1158,2179,2025-07-16,1342.24,261.16,
1019107,3584,456,2025-02-14,545.66,275.91,51.87
1019108,6311,2042,2025-08-11,1315.53,203.85,97.13
1019109,7457,2046,2025-06-12,263.3,199.58,
1019110,6699,1037,2025-01-31,801.95,292.95,137.42
1019111,3789,1217,2025-09-29,692.66,216.52,91.57
1019112,7608,1461,2025-02-13,1250.98,61.44,77.24
1019113,2782,564,2025-07-17,965.1,235.53,38.37
1019114,4116,218,2025-05-31,1256.57,49.41,96.78
1019115,6446,2210,2025-12-23,1006.63,31.99,137.85
1019116,2567,1056,2025-10-21,504.16,325.38,52.89
1019117,3459,293,2025-01-19,336.22,52.25,134.95
1019118,2122,2329,2025-05-16,979.29,177.1,96.39
1019119,1971,1063,2025-12-26,1259.65,38.53,119.52
1019120,7383,459,2025-12-06,1266.45,174.04,80.65
1019121,3966,1752,2025-10-31,873.06,272.38,65.93
1019122,4347,2259,2025-04-26,237.63,181.76,134.05
1019123,7594,1239,2025-02-10,304.67,146.24,52.92
1019124,2951,372,2025-03-10,216.38,298.52,112.09
1019125,2256,1609,2025-03-16,642.14,315.22,107.83
1019126,6743,2306,2025-03-20,898.83,223.29,97.6
1019127,5351,2171,2025-09-19,660.13,43.65,73.55
1019128,977,2228,2025-08-26,983.84,319.56,71.97
1019129,18,1502,2025-09-24,608.66,127.77,138.26
1019130,242,203,2025-03-21,448.63,94.97,81.73
1019131,6349,1076,2025-02-28,1223.91,340.4,59.74
1019132,2358,2463,2025-01-07,892.87,237.48,74.79
1019133,7290,1523,2025-03-17,642.97,29.66,89.89
1019134,525,1151,2025-07-11,811.56,122.79,63.07
1019135,243,489,2025-05-17,1057.88,343.72,119.03
1019136,2320,589,2025-01-22,1013.68,189.37,96.13
1019137,3538,1360,2025-10-14,1312.51,280.59,131.32
1019138,2011,428,2025-01-14,187.37,165.62,68.52
1019139,185,694,2025-11-29,836.54,188.44,87.86
1019140,6683,2473,2025-06-05,1162.66,39.2,129.93
1019141,2847,1607,2025-11-03,870.81,257.61,124.2
1019142,7338,923,2025-01-03,1085.33,272.23,103.61
1019143,3804,140,2025-05-14,1281.28,316.87,116.9
1019144,6522,1702,2025-02-10,609.43,113.26,93.22
1019145,7199,2428,2025-05-28,1110.0,267.09,116.69
1019146,3094,2294,2025-06-16,745.0,153.87,139.67
1019147,4867,1881,2025-07-31,548.31,58.8,32.21
1019148,6595,1484,2025-08-06,157.42,346.73,111.33
1019149,3578,1151,2025-08-18,1152.2,291.26,75.89
1019150,435,1392,2025-11-12,990.42,284.21,50.75
1019151,98,1078,2025-07-01,681.25,320.44,57.61
1019152,5860,2312,2025-03-30,1025.2,20.43,96.81
1019153,2100,1897,2025-11-07,188.57,123.69,39.43
1019154,2030,636,2025-03-29,742.97,190.83,56.71
